"participant","item","register","attractor","verb","yes"
149,294,"formal","pl","sg",1
149,358,"formal","pl","sg",1
149,422,"formal","pl","sg",1
149,486,"formal","pl","sg",1
149,239,"formal","sg","pl",1
149,303,"formal","sg","pl",0
149,367,"formal","sg","pl",0
149,431,"formal","sg","pl",0
149,495,"formal","sg","pl",0
149,184,"formal","sg","sg",0
149,248,"formal","sg","sg",1
149,312,"formal","sg","sg",1
149,376,"formal","sg","sg",1
149,440,"formal","sg","sg",1
149,193,"informal","pl","pl",0
149,257,"informal","pl","pl",0
149,321,"informal","pl","pl",0
149,385,"informal","pl","pl",0
149,449,"informal","pl","pl",0
149,202,"informal","pl","sg",1
149,266,"informal","pl","sg",1
149,330,"informal","pl","sg",1
149,394,"informal","pl","sg",1
149,458,"informal","pl","sg",1
149,211,"informal","sg","pl",0
149,275,"informal","sg","pl",0
149,339,"informal","sg","pl",0
149,403,"informal","sg","pl",0
149,467,"informal","sg","pl",0
149,220,"informal","sg","sg",1
149,284,"informal","sg","sg",1
149,348,"informal","sg","sg",1
149,412,"informal","sg","sg",1
149,476,"informal","sg","sg",1
150,221,"formal","pl","pl",0
150,285,"formal","pl","pl",0
150,413,"formal","pl","pl",0
150,477,"formal","pl","pl",0
150,230,"formal","pl","sg",1
150,294,"formal","pl","sg",1
150,422,"formal","pl","sg",1
150,486,"formal","pl","sg",1
150,239,"formal","sg","pl",0
150,303,"formal","sg","pl",1
150,367,"formal","sg","pl",1
150,431,"formal","sg","pl",1
150,495,"formal","sg","pl",0
150,184,"formal","sg","sg",1
150,248,"formal","sg","sg",1
150,312,"formal","sg","sg",1
150,376,"formal","sg","sg",1
150,440,"formal","sg","sg",1
150,193,"informal","pl","pl",0
150,257,"informal","pl","pl",0
150,321,"informal","pl","pl",0
150,385,"informal","pl","pl",0
150,449,"informal","pl","pl",1
150,202,"informal","pl","sg",1
150,266,"informal","pl","sg",1
150,330,"informal","pl","sg",1
150,394,"informal","pl","sg",1
150,458,"informal","pl","sg",1
150,211,"informal","sg","pl",0
150,275,"informal","sg","pl",0
150,339,"informal","sg","pl",0
150,403,"informal","sg","pl",0
150,467,"informal","sg","pl",0
150,220,"informal","sg","sg",1
150,284,"informal","sg","sg",1
150,348,"informal","sg","sg",1
150,412,"informal","sg","sg",1
150,476,"informal","sg","sg",0
151,205,"formal","pl","pl",0
151,269,"formal","pl","pl",0
151,333,"formal","pl","pl",0
151,397,"formal","pl","pl",0
151,461,"formal","pl","pl",0
151,214,"formal","pl","sg",1
151,278,"formal","pl","sg",1
151,342,"formal","pl","sg",1
151,406,"formal","pl","sg",1
151,470,"formal","pl","sg",1
151,223,"formal","sg","pl",0
151,287,"formal","sg","pl",0
151,351,"formal","sg","pl",0
151,415,"formal","sg","pl",0
151,479,"formal","sg","pl",0
151,232,"formal","sg","sg",1
151,296,"formal","sg","sg",1
151,360,"formal","sg","sg",1
151,424,"formal","sg","sg",1
151,488,"formal","sg","sg",1
151,241,"informal","pl","pl",0
151,305,"informal","pl","pl",0
151,369,"informal","pl","pl",0
151,433,"informal","pl","pl",0
151,497,"informal","pl","pl",0
151,186,"informal","pl","sg",1
151,250,"informal","pl","sg",1
151,314,"informal","pl","sg",1
151,378,"informal","pl","sg",1
151,442,"informal","pl","sg",1
151,195,"informal","sg","pl",0
151,259,"informal","sg","pl",0
151,323,"informal","sg","pl",0
151,387,"informal","sg","pl",0
151,451,"informal","sg","pl",0
151,204,"informal","sg","sg",1
151,268,"informal","sg","sg",1
151,332,"informal","sg","sg",1
151,396,"informal","sg","sg",1
151,460,"informal","sg","sg",1
152,197,"formal","pl","pl",1
152,261,"formal","pl","pl",0
152,325,"formal","pl","pl",0
152,389,"formal","pl","pl",1
152,453,"formal","pl","pl",0
152,206,"formal","pl","sg",1
152,270,"formal","pl","sg",1
152,334,"formal","pl","sg",1
152,398,"formal","pl","sg",1
152,462,"formal","pl","sg",1
152,215,"formal","sg","pl",1
152,279,"formal","sg","pl",0
152,343,"formal","sg","pl",0
152,407,"formal","sg","pl",0
152,471,"formal","sg","pl",0
152,224,"formal","sg","sg",0
152,288,"formal","sg","sg",1
152,352,"formal","sg","sg",0
152,416,"formal","sg","sg",1
152,480,"formal","sg","sg",1
152,233,"informal","pl","pl",0
152,297,"informal","pl","pl",0
152,361,"informal","pl","pl",0
152,425,"informal","pl","pl",0
152,489,"informal","pl","pl",0
152,242,"informal","pl","sg",1
152,306,"informal","pl","sg",0
152,370,"informal","pl","sg",1
152,434,"informal","pl","sg",1
152,498,"informal","pl","sg",0
152,187,"informal","sg","pl",0
152,251,"informal","sg","pl",0
152,315,"informal","sg","pl",0
152,379,"informal","sg","pl",0
152,443,"informal","sg","pl",1
152,196,"informal","sg","sg",1
152,260,"informal","sg","sg",1
152,324,"informal","sg","sg",0
152,388,"informal","sg","sg",1
152,452,"informal","sg","sg",1
153,189,"formal","pl","pl",0
153,253,"formal","pl","pl",0
153,317,"formal","pl","pl",0
153,381,"formal","pl","pl",0
153,445,"formal","pl","pl",1
153,198,"formal","pl","sg",1
153,262,"formal","pl","sg",1
153,326,"formal","pl","sg",1
153,390,"formal","pl","sg",1
153,454,"formal","pl","sg",1
153,207,"formal","sg","pl",0
153,271,"formal","sg","pl",1
153,335,"formal","sg","pl",0
153,399,"formal","sg","pl",0
153,463,"formal","sg","pl",1
153,216,"formal","sg","sg",1
153,280,"formal","sg","sg",1
153,344,"formal","sg","sg",1
153,408,"formal","sg","sg",1
153,472,"formal","sg","sg",1
153,225,"informal","pl","pl",0
153,289,"informal","pl","pl",0
153,353,"informal","pl","pl",0
153,417,"informal","pl","pl",0
153,481,"informal","pl","pl",0
153,234,"informal","pl","sg",0
153,298,"informal","pl","sg",0
153,362,"informal","pl","sg",0
153,426,"informal","pl","sg",1
153,490,"informal","pl","sg",0
153,243,"informal","sg","pl",1
153,307,"informal","sg","pl",0
153,371,"informal","sg","pl",0
153,435,"informal","sg","pl",0
153,499,"informal","sg","pl",0
153,188,"informal","sg","sg",1
153,252,"informal","sg","sg",0
153,316,"informal","sg","sg",1
153,380,"informal","sg","sg",0
153,444,"informal","sg","sg",1
154,189,"formal","pl","pl",0
154,253,"formal","pl","pl",0
154,317,"formal","pl","pl",0
154,381,"formal","pl","pl",0
154,445,"formal","pl","pl",1
154,198,"formal","pl","sg",1
154,262,"formal","pl","sg",1
154,326,"formal","pl","sg",1
154,390,"formal","pl","sg",1
154,454,"formal","pl","sg",1
154,207,"formal","sg","pl",0
154,271,"formal","sg","pl",0
154,335,"formal","sg","pl",0
154,399,"formal","sg","pl",0
154,463,"formal","sg","pl",1
154,216,"formal","sg","sg",1
154,280,"formal","sg","sg",1
154,344,"formal","sg","sg",1
154,408,"formal","sg","sg",1
154,472,"formal","sg","sg",1
154,225,"informal","pl","pl",0
154,289,"informal","pl","pl",0
154,353,"informal","pl","pl",0
154,417,"informal","pl","pl",1
154,481,"informal","pl","pl",0
154,234,"informal","pl","sg",1
154,298,"informal","pl","sg",1
154,362,"informal","pl","sg",1
154,426,"informal","pl","sg",1
154,490,"informal","pl","sg",1
154,243,"informal","sg","pl",0
154,307,"informal","sg","pl",0
154,371,"informal","sg","pl",0
154,435,"informal","sg","pl",1
154,499,"informal","sg","pl",0
154,188,"informal","sg","sg",1
154,252,"informal","sg","sg",1
154,316,"informal","sg","sg",1
154,380,"informal","sg","sg",1
154,444,"informal","sg","sg",1
155,189,"formal","pl","pl",0
155,253,"formal","pl","pl",1
155,317,"formal","pl","pl",1
155,381,"formal","pl","pl",0
155,445,"formal","pl","pl",0
155,198,"formal","pl","sg",1
155,262,"formal","pl","sg",1
155,390,"formal","pl","sg",1
155,454,"formal","pl","sg",1
155,207,"formal","sg","pl",0
155,271,"formal","sg","pl",1
155,335,"formal","sg","pl",0
155,399,"formal","sg","pl",1
155,463,"formal","sg","pl",0
155,216,"formal","sg","sg",1
155,280,"formal","sg","sg",0
155,344,"formal","sg","sg",1
155,408,"formal","sg","sg",1
155,225,"informal","pl","pl",1
155,289,"informal","pl","pl",0
155,353,"informal","pl","pl",0
155,417,"informal","pl","pl",1
155,481,"informal","pl","pl",1
155,234,"informal","pl","sg",1
155,298,"informal","pl","sg",1
155,362,"informal","pl","sg",1
155,426,"informal","pl","sg",1
155,490,"informal","pl","sg",0
155,243,"informal","sg","pl",1
155,307,"informal","sg","pl",0
155,371,"informal","sg","pl",0
155,435,"informal","sg","pl",0
155,188,"informal","sg","sg",1
155,252,"informal","sg","sg",0
155,316,"informal","sg","sg",1
155,380,"informal","sg","sg",1
155,444,"informal","sg","sg",1
156,229,"formal","pl","pl",1
156,293,"formal","pl","pl",1
156,357,"formal","pl","pl",1
156,485,"formal","pl","pl",1
156,238,"formal","pl","sg",0
156,302,"formal","pl","sg",1
156,366,"formal","pl","sg",1
156,430,"formal","pl","sg",1
156,494,"formal","pl","sg",1
156,183,"formal","sg","pl",1
156,247,"formal","sg","pl",1
156,311,"formal","sg","pl",1
156,375,"formal","sg","pl",1
156,439,"formal","sg","pl",1
156,192,"formal","sg","sg",1
156,256,"formal","sg","sg",1
156,320,"formal","sg","sg",1
156,384,"formal","sg","sg",1
156,448,"formal","sg","sg",1
156,201,"informal","pl","pl",0
156,265,"informal","pl","pl",0
156,329,"informal","pl","pl",0
156,393,"informal","pl","pl",0
156,457,"informal","pl","pl",0
156,210,"informal","pl","sg",1
156,274,"informal","pl","sg",1
156,338,"informal","pl","sg",1
156,402,"informal","pl","sg",1
156,466,"informal","pl","sg",1
156,219,"informal","sg","pl",0
156,283,"informal","sg","pl",0
156,347,"informal","sg","pl",0
156,411,"informal","sg","pl",0
156,475,"informal","sg","pl",0
156,228,"informal","sg","sg",1
156,292,"informal","sg","sg",0
156,356,"informal","sg","sg",1
156,420,"informal","sg","sg",1
156,484,"informal","sg","sg",1
157,213,"formal","pl","pl",1
157,277,"formal","pl","pl",1
157,341,"formal","pl","pl",0
157,405,"formal","pl","pl",0
157,469,"formal","pl","pl",0
157,222,"formal","pl","sg",1
157,286,"formal","pl","sg",1
157,350,"formal","pl","sg",1
157,414,"formal","pl","sg",1
157,478,"formal","pl","sg",1
157,231,"formal","sg","pl",0
157,295,"formal","sg","pl",1
157,359,"formal","sg","pl",0
157,423,"formal","sg","pl",0
157,487,"formal","sg","pl",0
157,240,"formal","sg","sg",1
157,304,"formal","sg","sg",1
157,368,"formal","sg","sg",1
157,432,"formal","sg","sg",1
157,496,"formal","sg","sg",1
157,185,"informal","pl","pl",1
157,249,"informal","pl","pl",0
157,313,"informal","pl","pl",0
157,377,"informal","pl","pl",0
157,441,"informal","pl","pl",0
157,194,"informal","pl","sg",1
157,258,"informal","pl","sg",1
157,322,"informal","pl","sg",1
157,386,"informal","pl","sg",1
157,450,"informal","pl","sg",1
157,203,"informal","sg","pl",0
157,267,"informal","sg","pl",0
157,331,"informal","sg","pl",0
157,395,"informal","sg","pl",0
157,459,"informal","sg","pl",0
157,212,"informal","sg","sg",1
157,276,"informal","sg","sg",1
157,340,"informal","sg","sg",1
157,404,"informal","sg","sg",1
157,468,"informal","sg","sg",1
158,205,"formal","pl","pl",0
158,269,"formal","pl","pl",0
158,333,"formal","pl","pl",0
158,397,"formal","pl","pl",0
158,461,"formal","pl","pl",1
158,214,"formal","pl","sg",1
158,278,"formal","pl","sg",1
158,342,"formal","pl","sg",1
158,406,"formal","pl","sg",1
158,470,"formal","pl","sg",0
158,223,"formal","sg","pl",0
158,287,"formal","sg","pl",0
158,351,"formal","sg","pl",0
158,415,"formal","sg","pl",0
158,479,"formal","sg","pl",0
158,232,"formal","sg","sg",1
158,296,"formal","sg","sg",1
158,360,"formal","sg","sg",1
158,424,"formal","sg","sg",1
158,488,"formal","sg","sg",1
158,241,"informal","pl","pl",0
158,305,"informal","pl","pl",0
158,369,"informal","pl","pl",0
158,433,"informal","pl","pl",0
158,497,"informal","pl","pl",0
158,186,"informal","pl","sg",1
158,250,"informal","pl","sg",1
158,314,"informal","pl","sg",1
158,378,"informal","pl","sg",1
158,442,"informal","pl","sg",0
158,195,"informal","sg","pl",0
158,259,"informal","sg","pl",0
158,323,"informal","sg","pl",0
158,387,"informal","sg","pl",1
158,451,"informal","sg","pl",0
158,204,"informal","sg","sg",1
158,268,"informal","sg","sg",1
158,332,"informal","sg","sg",1
158,396,"informal","sg","sg",1
158,460,"informal","sg","sg",1
159,197,"formal","pl","pl",0
159,261,"formal","pl","pl",0
159,325,"formal","pl","pl",0
159,389,"formal","pl","pl",0
159,453,"formal","pl","pl",0
159,206,"formal","pl","sg",1
159,270,"formal","pl","sg",1
159,334,"formal","pl","sg",1
159,398,"formal","pl","sg",1
159,462,"formal","pl","sg",1
159,215,"formal","sg","pl",0
159,279,"formal","sg","pl",0
159,343,"formal","sg","pl",0
159,407,"formal","sg","pl",0
159,471,"formal","sg","pl",0
159,224,"formal","sg","sg",0
159,288,"formal","sg","sg",1
159,352,"formal","sg","sg",1
159,416,"formal","sg","sg",1
159,480,"formal","sg","sg",1
159,233,"informal","pl","pl",1
159,297,"informal","pl","pl",0
159,361,"informal","pl","pl",0
159,425,"informal","pl","pl",0
159,489,"informal","pl","pl",0
159,242,"informal","pl","sg",1
159,306,"informal","pl","sg",1
159,370,"informal","pl","sg",1
159,434,"informal","pl","sg",1
159,498,"informal","pl","sg",1
159,187,"informal","sg","pl",0
159,251,"informal","sg","pl",0
159,315,"informal","sg","pl",0
159,379,"informal","sg","pl",0
159,443,"informal","sg","pl",0
159,196,"informal","sg","sg",1
159,260,"informal","sg","sg",1
159,324,"informal","sg","sg",1
159,388,"informal","sg","sg",1
159,452,"informal","sg","sg",1
160,189,"formal","pl","pl",1
160,253,"formal","pl","pl",1
160,317,"formal","pl","pl",1
160,381,"formal","pl","pl",1
160,445,"formal","pl","pl",1
160,198,"formal","pl","sg",1
160,262,"formal","pl","sg",1
160,326,"formal","pl","sg",1
160,390,"formal","pl","sg",1
160,454,"formal","pl","sg",1
160,207,"formal","sg","pl",1
160,271,"formal","sg","pl",0
160,335,"formal","sg","pl",0
160,399,"formal","sg","pl",0
160,463,"formal","sg","pl",1
160,216,"formal","sg","sg",1
160,280,"formal","sg","sg",1
160,344,"formal","sg","sg",1
160,408,"formal","sg","sg",1
160,472,"formal","sg","sg",1
160,225,"informal","pl","pl",0
160,289,"informal","pl","pl",0
160,353,"informal","pl","pl",0
160,417,"informal","pl","pl",0
160,481,"informal","pl","pl",0
160,234,"informal","pl","sg",1
160,298,"informal","pl","sg",1
160,362,"informal","pl","sg",1
160,426,"informal","pl","sg",1
160,490,"informal","pl","sg",1
160,243,"informal","sg","pl",0
160,307,"informal","sg","pl",0
160,371,"informal","sg","pl",1
160,435,"informal","sg","pl",0
160,499,"informal","sg","pl",0
160,188,"informal","sg","sg",1
160,252,"informal","sg","sg",1
160,316,"informal","sg","sg",1
160,380,"informal","sg","sg",0
160,444,"informal","sg","sg",1
161,181,"formal","pl","pl",0
161,245,"formal","pl","pl",0
161,309,"formal","pl","pl",1
161,373,"formal","pl","pl",0
161,437,"formal","pl","pl",1
161,190,"formal","pl","sg",1
161,254,"formal","pl","sg",1
161,318,"formal","pl","sg",1
161,382,"formal","pl","sg",1
161,446,"formal","pl","sg",1
161,199,"formal","sg","pl",0
161,263,"formal","sg","pl",0
161,327,"formal","sg","pl",1
161,391,"formal","sg","pl",1
161,455,"formal","sg","pl",0
161,208,"formal","sg","sg",1
161,272,"formal","sg","sg",1
161,336,"formal","sg","sg",1
161,400,"formal","sg","sg",1
161,464,"formal","sg","sg",1
161,217,"informal","pl","pl",0
161,281,"informal","pl","pl",0
161,345,"informal","pl","pl",0
161,409,"informal","pl","pl",0
161,473,"informal","pl","pl",0
161,226,"informal","pl","sg",0
161,290,"informal","pl","sg",0
161,354,"informal","pl","sg",1
161,418,"informal","pl","sg",1
161,482,"informal","pl","sg",0
161,235,"informal","sg","pl",0
161,299,"informal","sg","pl",0
161,363,"informal","sg","pl",0
161,427,"informal","sg","pl",0
161,491,"informal","sg","pl",0
161,244,"informal","sg","sg",0
161,308,"informal","sg","sg",1
161,372,"informal","sg","sg",1
161,436,"informal","sg","sg",0
161,500,"informal","sg","sg",1
162,237,"formal","pl","pl",0
162,301,"formal","pl","pl",0
162,365,"formal","pl","pl",0
162,429,"formal","pl","pl",1
162,493,"formal","pl","pl",0
162,182,"formal","pl","sg",1
162,246,"formal","pl","sg",1
162,310,"formal","pl","sg",1
162,374,"formal","pl","sg",1
162,438,"formal","pl","sg",1
162,191,"formal","sg","pl",0
162,255,"formal","sg","pl",0
162,319,"formal","sg","pl",0
162,383,"formal","sg","pl",1
162,447,"formal","sg","pl",1
162,200,"formal","sg","sg",1
162,264,"formal","sg","sg",1
162,328,"formal","sg","sg",1
162,392,"formal","sg","sg",1
162,456,"formal","sg","sg",1
162,209,"informal","pl","pl",1
162,273,"informal","pl","pl",1
162,337,"informal","pl","pl",0
162,401,"informal","pl","pl",1
162,465,"informal","pl","pl",1
162,218,"informal","pl","sg",1
162,282,"informal","pl","sg",1
162,346,"informal","pl","sg",1
162,410,"informal","pl","sg",1
162,474,"informal","pl","sg",1
162,227,"informal","sg","pl",0
162,291,"informal","sg","pl",0
162,355,"informal","sg","pl",0
162,419,"informal","sg","pl",0
162,483,"informal","sg","pl",0
162,236,"informal","sg","sg",1
162,300,"informal","sg","sg",1
162,364,"informal","sg","sg",1
162,428,"informal","sg","sg",1
162,492,"informal","sg","sg",1
163,229,"formal","pl","pl",0
163,293,"formal","pl","pl",1
163,357,"formal","pl","pl",1
163,421,"formal","pl","pl",1
163,485,"formal","pl","pl",0
163,238,"formal","pl","sg",1
163,302,"formal","pl","sg",1
163,366,"formal","pl","sg",1
163,430,"formal","pl","sg",1
163,494,"formal","pl","sg",1
163,183,"formal","sg","pl",0
163,247,"formal","sg","pl",0
163,311,"formal","sg","pl",0
163,375,"formal","sg","pl",0
163,439,"formal","sg","pl",0
163,192,"formal","sg","sg",1
163,256,"formal","sg","sg",1
163,320,"formal","sg","sg",1
163,384,"formal","sg","sg",1
163,448,"formal","sg","sg",1
163,201,"informal","pl","pl",0
163,329,"informal","pl","pl",0
163,393,"informal","pl","pl",0
163,457,"informal","pl","pl",0
163,210,"informal","pl","sg",1
163,274,"informal","pl","sg",1
163,338,"informal","pl","sg",1
163,402,"informal","pl","sg",1
163,466,"informal","pl","sg",1
163,219,"informal","sg","pl",0
163,283,"informal","sg","pl",0
163,347,"informal","sg","pl",0
163,411,"informal","sg","pl",0
163,475,"informal","sg","pl",0
163,228,"informal","sg","sg",1
163,292,"informal","sg","sg",1
163,356,"informal","sg","sg",1
163,420,"informal","sg","sg",1
163,484,"informal","sg","sg",1
164,221,"formal","pl","pl",0
164,285,"formal","pl","pl",0
164,349,"formal","pl","pl",0
164,413,"formal","pl","pl",0
164,477,"formal","pl","pl",0
164,230,"formal","pl","sg",1
164,294,"formal","pl","sg",1
164,358,"formal","pl","sg",1
164,422,"formal","pl","sg",1
164,239,"formal","sg","pl",0
164,303,"formal","sg","pl",0
164,367,"formal","sg","pl",1
164,495,"formal","sg","pl",0
164,184,"formal","sg","sg",1
164,248,"formal","sg","sg",1
164,312,"formal","sg","sg",1
164,376,"formal","sg","sg",0
164,440,"formal","sg","sg",1
164,193,"informal","pl","pl",0
164,257,"informal","pl","pl",0
164,321,"informal","pl","pl",0
164,385,"informal","pl","pl",0
164,449,"informal","pl","pl",0
164,202,"informal","pl","sg",1
164,266,"informal","pl","sg",1
164,330,"informal","pl","sg",1
164,394,"informal","pl","sg",1
164,458,"informal","pl","sg",0
164,211,"informal","sg","pl",0
164,275,"informal","sg","pl",0
164,339,"informal","sg","pl",0
164,403,"informal","sg","pl",0
164,467,"informal","sg","pl",0
164,220,"informal","sg","sg",1
164,284,"informal","sg","sg",1
164,348,"informal","sg","sg",0
164,412,"informal","sg","sg",1
164,476,"informal","sg","sg",1
165,213,"formal","pl","pl",0
165,277,"formal","pl","pl",0
